name,mode,timer,pin,x,y,z,qx,qy,qz,qw
WP1,A,1,D,-0.06790424138307571,0.03848255053162575,0.0,0.0,0.0,0.0019035252190075817,0.9999981882942292
WP2,A,1,D,5.844305515289307,8.998734474182129,0.0,0.0,0.0,0.714142593343076,0.700000254552258
WP3,A,1,D,17.454092025756836,9.083568572998047,0.0,0.0,0.0,0.7141455974116888,0.6999971897782892
WP4,A,1,D,33.56394577026367,9.666950225830078,0.0,0.0,0.0,0.705111373031363,0.709096574256163
WP5,A,1,D,8.44426155090332,-15.8077392578125,0.0,0.0,0.0,0.7031223445863325,0.7110688915593332
WP6,A,1,D,15.928034782409668,-16.724523544311523,0.0,0.0,0.0,0.7141423430034312,0.7000005099495068
WP7,A,1,D,17.015830993652344,-16.764293670654297,0.0,0.0,0.0,0.7141423847267117,0.7000004673833049
WP8,A,1,D,23.89704132080078,-16.592161178588867,0.0,0.0,0.0,0.7141523147953042,0.699990336556519
WP9,A,1,D,25.17603874206543,-16.45004653930664,0.0,0.0,0.0,0.714141425090619,0.7000014464053198
WP10,A,1,D,32.269805908203125,-16.233673095703125,0.0,0.0,0.0,0.7141455139655161,0.6999972749110734
WP11,A,1,D,40.36906433105469,-16.478408813476562,0.0,0.0,0.0,0.6887358129776147,0.7250123998402125
WP12,A,1,D,50.29350280761719,-11.298759460449219,0.0,0.0,0.0,0.7141449715651458,0.6999978282739291

Material Room,Auto,1,Up,-0.06790424138307571,0.03848255053162575,0.0,0.0,0.0,0.0,1.0,0
Line1,Auto,1,Up,5.844305515289307,8.998734474182129,0.0,0.0,0.0,0.7,0.7,0
Line2,Auto,1,Up,17.454092025756836,9.083568572998047,0.0,0.0,0.0,0.7,0.7,0
Line3,Auto,1,Up,33.56394577026367,9.666950225830078,0.0,0.0,0.0,0.7,0.70,0
Line4,Auto,1,Up,8.44426155090332,-15.8077392578125,0.0,0.0,0.0,0.7,0.7,0
Line5,Auto,1,Up,15.928034782409668,-16.724523544311523,0.0,0.0,0.0,0.7,0.7,0
Line6,Auto,1,Up,17.015830993652344,-16.764293670654297,0.0,0.0,0.0,0.7,0.7,0
Line7,Auto,1,Up,23.89704132080078,-16.592161178588867,0.0,0.0,0.0,0.7,0.7,0
Line8,Auto,1,Up,25.17603874206543,-16.45004653930664,0.0,0.0,0.0,0.7,0.7,0
Line9,Auto,1,Up,32.269805908203125,-16.233673095703125,0.0,0.0,0.0,0.7,0.7,0
Line10,Auto,1,Up,40.36906433105469,-16.478408813476562,0.0,0.0,0.0,0.7,0.7,0
Line11,Auto,1,Up,50.29350280761719,-11.298759460449219,0.0,0.0,0.0,0.7,0.7,0
