19/01/2023 17:29:55 => x_odom : 0.026685012146953027 , y_odom : -5.32384000526962e-05
19/01/2023 17:29:55 => x_odom : 0.026777073857105604 , y_odom : -5.4449499771112095e-05
19/01/2023 17:29:55 => x_odom : 0.030102622495074522 , y_odom : -9.846695534911202e-05
19/01/2023 17:29:55 => x_odom : 0.033509321413273 , y_odom : -0.00015350779766946216
19/01/2023 17:29:55 => x_odom : 0.03366949179650365 , y_odom : -0.00015657487351005537
19/01/2023 17:29:55 => x_odom : 0.037786608551015864 , y_odom : -0.00023638284616506845
19/01/2023 17:29:55 => x_odom : 0.04210793383097179 , y_odom : -0.00033901125066824274
19/01/2023 17:29:55 => x_odom : 0.042250960497374014 , y_odom : -0.0003430634892819789
19/01/2023 17:29:55 => x_odom : 0.046438790660241376 , y_odom : -0.00046234866629887004
19/01/2023 17:29:55 => x_odom : 0.0507400835717396 , y_odom : -0.0006039759561189341
19/01/2023 17:29:55 => x_odom : 0.055003706198799796 , y_odom : -0.0007638274428082902
19/01/2023 17:29:55 => x_odom : 0.055117636914994335 , y_odom : -0.0007686147531269834
19/01/2023 17:29:55 => x_odom : 0.05931274167937894 , y_odom : -0.0009453986297551105
19/01/2023 17:29:55 => x_odom : 0.06360760063262622 , y_odom : -0.0011455298342584253
19/01/2023 17:29:55 => x_odom : 0.06372274937555468 , y_odom : -0.0011514213042282061
19/01/2023 17:29:55 => x_odom : 0.06746686571407753 , y_odom : -0.00134325036821588
19/01/2023 17:29:55 => x_odom : 0.07128064702276089 , y_odom : -0.0015473107559836594
19/01/2023 17:29:55 => x_odom : 0.07512131343652981 , y_odom : -0.0017616983110257268
19/01/2023 17:29:55 => x_odom : 0.07523144841464502 , y_odom : -0.001768102876759991
19/01/2023 17:29:55 => x_odom : 0.07896345618778408 , y_odom : -0.0019853760627658395
19/01/2023 17:29:55 => x_odom : 0.08276938586359499 , y_odom : -0.002215579149675091
19/01/2023 17:29:55 => x_odom : 0.08287463573834489 , y_odom : -0.0022221886047940633
19/01/2023 17:29:55 => x_odom : 0.08661130930724137 , y_odom : -0.0024570823074151127
19/01/2023 17:29:55 => x_odom : 0.0904691779526823 , y_odom : -0.0027083568986952444
19/01/2023 17:29:55 => x_odom : 0.09061941739374721 , y_odom : -0.0027184949078866783
19/01/2023 17:29:55 => x_odom : 0.09453635474952356 , y_odom : -0.0029834551204266486
19/01/2023 17:29:55 => x_odom : 0.09858990885597609 , y_odom : -0.0032816151301716437
19/01/2023 17:29:55 => x_odom : 0.10265229965740642 , y_odom : -0.003605305436337812
19/01/2023 17:29:55 => x_odom : 0.10275430638147069 , y_odom : -0.003614060315393894
19/01/2023 17:29:55 => x_odom : 0.10672324749332139 , y_odom : -0.003955313814906729
19/01/2023 17:29:55 => x_odom : 0.11081025533574984 , y_odom : -0.00433130150905859
19/01/2023 17:29:55 => x_odom : 0.11092031536339711 , y_odom : -0.004342109382587527
19/01/2023 17:29:55 => x_odom : 0.11484077901237302 , y_odom : -0.004727753924689634
19/01/2023 17:29:55 => x_odom : 0.11891067471576286 , y_odom : -0.005152362321528883
19/01/2023 17:29:55 => x_odom : 0.11900145923855801 , y_odom : -0.005162396714893359
19/01/2023 17:29:55 => x_odom : 0.12295332179017505 , y_odom : -0.0055997055460780395
19/01/2023 17:29:55 => x_odom : 0.12700813356160381 , y_odom : -0.006068064333805933
19/01/2023 17:29:55 => x_odom : 0.13110037194477558 , y_odom : -0.006561135996109588
19/01/2023 17:29:55 => x_odom : 0.13130516965610378 , y_odom : -0.006586843626159769
19/01/2023 17:29:55 => x_odom : 0.1351232765588708 , y_odom : -0.007067082664514335
19/01/2023 17:29:55 => x_odom : 0.13917103618085955 , y_odom : -0.0075952681427423245
19/01/2023 17:29:55 => x_odom : 0.13935038929193322 , y_odom : -0.007619568655791453
19/01/2023 17:29:55 => x_odom : 0.14322917043160596 , y_odom : -0.00814596457533256
19/01/2023 17:29:55 => x_odom : 0.14727683237672712 , y_odom : -0.008714718312509976
19/01/2023 17:29:55 => x_odom : 0.15141613660834818 , y_odom : -0.009317135069719543
19/01/2023 17:29:55 => x_odom : 0.15173055590571868 , y_odom : -0.009364596491066366
19/01/2023 17:29:55 => x_odom : 0.15547081580796857 , y_odom : -0.009930687503710886
19/01/2023 17:29:55 => x_odom : 0.15963428212950231 , y_odom : -0.01058072118846384
19/01/2023 17:29:55 => x_odom : 0.15997940516107795 , y_odom : -0.010636444016853793
19/01/2023 17:29:55 => x_odom : 0.16376499140038153 , y_odom : -0.01124933209035403
19/01/2023 17:29:55 => x_odom : 0.1678758941370389 , y_odom : -0.011934863607266965
19/01/2023 17:29:55 => x_odom : 0.1681992234164797 , y_odom : -0.01199049197380947
19/01/2023 17:29:56 => x_odom : 0.1718103139949555 , y_odom : -0.01261315422477966
19/01/2023 17:29:56 => x_odom : 0.17575701880494313 , y_odom : -0.013312062148463689
19/01/2023 17:29:56 => x_odom : 0.17961471713363625 , y_odom : -0.014014887133416231
19/01/2023 17:29:56 => x_odom : 0.1799019291453649 , y_odom : -0.01406864952600286
19/01/2023 17:29:56 => x_odom : 0.18355514607076084 , y_odom : -0.014753847050111676
19/01/2023 17:29:56 => x_odom : 0.1874854233507894 , y_odom : -0.015509671124944042
19/01/2023 17:29:56 => x_odom : 0.18781559715918217 , y_odom : -0.015574857348872297
19/01/2023 17:29:56 => x_odom : 0.19136958076058916 , y_odom : -0.01627805272320615
19/01/2023 17:29:56 => x_odom : 0.19531534865488623 , y_odom : -0.01707709814527831
19/01/2023 17:29:56 => x_odom : 0.19550524644123926 , y_odom : -0.017116535995388007
19/01/2023 17:29:56 => x_odom : 0.1989991257927155 , y_odom : -0.017842905939117318
19/01/2023 17:29:56 => x_odom : 0.2027082889268513 , y_odom : -0.01862931069191066
19/01/2023 17:29:56 => x_odom : 0.20641589038420097 , y_odom : -0.019431638129414366
19/01/2023 17:29:56 => x_odom : 0.2066577831736996 , y_odom : -0.019485046759490168
19/01/2023 17:29:56 => x_odom : 0.21013246448659842 , y_odom : -0.020253235738243506
19/01/2023 17:29:56 => x_odom : 0.21381902741539505 , y_odom : -0.021083492874448
19/01/2023 17:29:56 => x_odom : 0.21392135159742723 , y_odom : -0.021106987045798123
19/01/2023 17:29:56 => x_odom : 0.21751047534329998 , y_odom : -0.021931507299634747
19/01/2023 17:29:56 => x_odom : 0.2211993728764471 , y_odom : -0.022794773556307702
19/01/2023 17:29:56 => x_odom : 0.22505630064473545 , y_odom : -0.023714416843983434
19/01/2023 17:29:56 => x_odom : 0.2254030000826967 , y_odom : -0.02379892532540207
19/01/2023 17:29:56 => x_odom : 0.22891858540636134 , y_odom : -0.024657493087150893
19/01/2023 17:29:56 => x_odom : 0.23283160156381258 , y_odom : -0.025631641411383226
19/01/2023 17:29:56 => x_odom : 0.23313280182899646 , y_odom : -0.025708217725991175
19/01/2023 17:29:56 => x_odom : 0.23662345090079256 , y_odom : -0.02659709471639522
19/01/2023 17:29:56 => x_odom : 0.24049967090952948 , y_odom : -0.027602507220368368
19/01/2023 17:29:56 => x_odom : 0.24066197088531274 , y_odom : -0.02764546085970623
